"JOIN_NO","EXT_KEY"
"1585556","KEY"
"1560591","KEY"
"1560707","KEY"
"1560727","KEY"
"6163659","KEY"
"6166880","KEY"
"1433512","KEY"
"1560946","KEY"
"1561003","KEY"
"266324","KEY"
"6148455","KEY"
"6148459","KEY"
"6148464","KEY"
"6148465","KEY"
"6148466","KEY"
"6148467","KEY"
"6148468","KEY"
"6148470","KEY"
"1560820","KEY"
"1560843","KEY"
"6093208","KEY"
"6138425","GROS"
"1561601","KEY"
"238495","KEY"
"1561358","KEY"
"6126242","KEY"
"6133132","KEY"
"6140648","KEY"
"6147926","SPEZ"
"6162695","KEY"
"6165342","KEY"
"6168556","SPEZ"
"1561581","KEY"
"1561611","KEY"
"6160286","KEY"
"1561824","KEY"
"1561930","KEY"
"6097034","KEY"
"6166320","KEY"
"6169832","KEY"
"1561794","KEY"
"6144233","KEY"
"1194114","SPEZ"
"6134900","KEY"
"6156230","KEY"
"1560889","KEY"
"1561867","GKM"
"6161823","GKM"
"1560970","KEY"
"6158570","KEY"
"6159530","KEY"
"1560866","KEY"
"1560906","KEY"
"1560933","KEY"
"1560950","KEY"
"1560955","KEY"
"1589428","KEY"
"1589480","KEY"
"1589453","GROS"
"1589471","KEY"
"1589524","KEY"
"6230961","KEY"
"6239333","KEY"
"6240917","KEY"
"1561019","KEY"
"6164072","KEY"
"1404377","KEY"
"1561685","KEY"
"6131479","KEY"
"6150987","KEY"
"6164522","KEY"
"6161930","KEY"
"6168631","KEY"
"1561369","KEY"
"1561866","AUSL"
"6160402","KEY"
"1560547","KEY"
"6146034","KEY"
"6146036","KEY"
"1560519","KEY"
"1560522","KEY"
"1560540","KEY"
"6161559","SPEZ"
"1560586","KEY"
"6144945","KEY"
"6165897","KEY"
"1560664","KEY"
"6161558","GKM"
"6161987","GKM"
"6161988","GKM"
"6161989","GKM"
"6163466","GKM"
"6163467","GKM"
"6163468","GKM"
"6163475","GKM"
"6165398","KEY"
"6161557","GKM"
"1561125","KEY"
"1561131","KEY"
"1561145","KEY"
"6148457","KEY"
"6148460","KEY"
"6162841","KEY"
"6167594","KEY"
"6167650","KEY"
"6168550","SPEZ"
"1560880","KEY"
"1560715","KEY"
"6128145","KEY"
"1560757","KEY"
"1560763","KEY"
"1560603","KEY"
"1560732","KEY"
"1560740","KEY"
"1561118","KEY"
"1561760","GKM"
"1561766","GKM"
"6128833","KEY"
"1560990","KEY"
"1561142","KEY"
"1561157","KEY"
"1561066","KEY"
"6164415","KEY"
"1561100","KEY"
"6147040","KEY"
"1585570","KEY"
"1585486","KEY"
"1585590","KEY"
"1585647","KEY"
"6205261","KEY"
"6205262","KEY"
"6173327","KEY"
"6198120","KEY"
"6179002","KEY"
"1584953","KEY"
"6127540","KEY"
"1397367","KEY"
"1585651","GROS"
"6206872","KEY"
"1585686","KEY"
"1585785","KEY"
"6194636",""
"1585574","KEY"
"1589858","SPEZ"
"1589860","KEY"
"1589861","KEY"
"6226334","KEY"
"1381902","KEY"
"1590138","KEY"
"6228259","KEY"
"1591254","KEY"
"1590031","KEY"
"1590128","KEY"
"1590194","SPEZ"
"6241770","KEY"
"6241774","KEY"
"6241775","KEY"
"6241777","KEY"
"6241778","KEY"
"6241779","KEY"
"6241781","KEY"
"6241782","KEY"
"6241783",""
"6241785","KEY"
"6241789","KEY"
"6241791","KEY"
"6241792","KEY"
"1590249","KEY"
"6227748","KEY"
"6233702","KEY"
"6226570","KEY"
"1590122","KEY"
"1589889","KEY"
"1589971","KEY"
"1589913","KEY"
"1589937","KEY"
"1589981","KEY"
"1589950","KEY"
"1585606","KEY"
"1585649","KEY"
"1585705","KEY"
"6187625","KEY"
"6150717","KEY"
"6198704","KEY"
"6198705","KEY"
"6198706","KEY"
"6211879","KEY"
"1590075","KEY"
"1590043","KEY"
"1590153","SPEZ"
"6239387","KEY"
"1590125","KEY"
"1590234","KEY"
"1585909","KEY"
"6179051","KEY"
"1592607","KEY"
"1592457","KEY"
"1590268","KEY"
"1590573","KEY"
"1590761","KEY"
"1591405","KEY"
"1592335","KEY"
"1593006","KEY"
"1591040","KEY"
"1590390","KEY"
"1592997","KEY"
"1593000","KEY"
"1593014","KEY"
"1592579","KEY"
"1593001","KEY"
"1593005","KEY"
"1593015","KEY"
"1593017","KEY"
"1593022","KEY"
"1590435","KEY"
"1592084","KEY"
"1593004","KEY"
"1593007","KEY"
"1593010","KEY"
"1593019","KEY"
"1593045","KEY"
"1592979","SPEZ"
"1593013","KEY"
"1593016","KEY"
"1593012","KEY"
"1590687","KEY"
"1591348","KEY"
"1590967","KEY"
"1593107","KEY"
"1408642","KEY"
"1590240","KEY"
"1591069","KEY"
"1591103","KEY"
"6241670","KEY"
"1590439","KEY"
"1590503","KEY"
"1590568","KEY"
"1590735","KEY"
"6245804","KEY"
"1590276","KEY"
"1592816","KEY"
"1592964","KEY"
"1593054","KEY"
"6245979","KEY"
"1590918","KEY"
"1593011","KEY"
"1593018","KEY"
"1592859","KEY"
"1590536","KEY"
"1590587","KEY"
"1590593","KEY"
"1590812","KEY"
"1399129","KEY"
"1593130",""
"1593157","KEY"
"1590767","KEY"
"1590780","SPEZ"
"1590944","KEY"
"1593267","KEY"
"1592996","KEY"
"567560","KEY"
"1592428","KEY"
"1592480","KEY"
"1592536","KEY"
"1590900","KEY"
"6231803","KEY"
"1593122","KEY"
"1591191","KEY"
"1591176","KEY"
"6233763","KEY"
"1593457","KEY"
"6248924","KEY"
"1592334","KEY"
"1593497","KEY"
"1590376","KEY"
"1590516","KEY"
"1590358","KEY"
"1590327","KEY"
"1590411","KEY"
"6230169","KEY"
"6241771","KEY"
"6247435","KEY"
"1586308","KEY"
"6167465","SPEZ"
"6194697","KEY"
"1586108","KEY"
"1586406","KEY"
"1433820","KEY"
"1585946","KEY"
"1586286","KEY"
"1586315","KEY"
"6204515","KEY"
"1586388","KEY"
"6200711","KEY"
"6204732","KEY"
"1586087","KEY"
"6214303","KEY"
"6189261","KEY"
"1591394","KEY"
"1586376","KEY"
"1586547","KEY"
"1423216","GKM"
"1586450","SPEZ"
"1586453","KEY"
"1415264","KEY"
"1586478","KEY"
"1586585","KEY"
"6204329","KEY"
"6192148","KEY"
"6198407","KEY"
"6132946","KEY"
"6189260","SPEZ"
"6215836","AUSL"
"1586496","KEY"
"1586714","KEY"
"1586715","KEY"
"1585948","KEY"
"1586203","KEY"
"1586164","KEY"
"1180227","KEY"
"1586187","KEY"
"6179052","KEY"
"6208556","KEY"
"1586190","KEY"
"1586351","KEY"
"6195787","KEY"
"1586372","KEY"
"1585868","KEY"
"1586411","KEY"
"1590808","KEY"
"1590799","KEY"
"1590809","KEY"
"1590810","KEY"
"6240326","KEY"
"1586640","KEY"
"1586593","KEY"
"1586654","KEY"
"1586721","GKM"
"1587069","KEY"
"1586829","KEY"
"1586848","KEY"
"1586850","KEY"
"1587252","KEY"
"1586950","KEY"
"1587043","SPEZ"
"1586930","KEY"
"1586778","KEY"
"1587032","KEY"
"6188551","SPEZ"
"1587208","KEY"
"6187596","KEY"
"1586586","KEY"
"1586744","KEY"
"6208721","KEY"
"1586804","KEY"
"1586820","KEY"
"1586802","KEY"
"6209178","KEY"
"1586712","KEY"
"1586760","KEY"
"6091597","KEY"
"1586666","KEY"
"1586967","KEY"
"1587237","KEY"
"1587337","KEY"
"1587186","KEY"
"1587324","KEY"
"1587952","KEY"
"6182343","KEY"
"1587919","KEY"
"1587937","KEY"
"1587744","KEY"
"1587399","KEY"
"1587552","KEY"
"1587406","KEY"
"1587534","KEY"
"1588420","KEY"
"1588039","KEY"
"6187595","KEY"
"1587890","KEY"
"6197081","KEY"
"1588661","KEY"
"1587816","KEY"
"6206969","KEY"
"6188075","KEY"
"6195133","GKM"
"6209412","KEY"
"6220180","KEY"
"6202927","KEY"
"6203871","GKM"
"1587637","KEY"
"1588367","SPEZ"
"1588398","KEY"
"6205444","KEY"
"1588553","KEY"
"1587889","KEY"
"1587527","KEY"
"1587942","KEY"
"1588309","KEY"
"1587492","KEY"
"6169026","KEY"
"6202928","KEY"
"6204530","KEY"
"1586852","KEY"
"1587820","KEY"
"6164487","KEY"
"6167998","KEY"
"6158595","KEY"
"6173135","KEY"
"1587511","KEY"
"6199213","KEY"
"6204820","KEY"
"6216454","KEY"
"6216458","KEY"
"1587507","KEY"
"1587567","KEY"
"1587654","KEY"
"1591389","KEY"
"6205330","KEY"
"6213936","KEY"
"1591395","KEY"
"1591393","KEY"
"1588087","KEY"
"1587803","KEY"
"1587953","KEY"
"1588240","KEY"
"6203381","KEY"
"1588345","KEY"
"1591390","KEY"
"1588601","KEY"
"1588502","KEY"
"6196107","KEY"
"6221786","KEY"
"6239183","KEY"
"1589370","KEY"
"1588688","KEY"
"1589164","KEY"
"1589074","KEY"
"1592266","KEY"
"1589179","KEY"
"1589436","KEY"
"1588964","KEY"
"1589405","KEY"
"1588789","KEY"
"529762","KEY"
"1591442","KEY"
"1591400","KEY"
"1588852","KEY"
"1589483","KEY"
"1589425","KEY"
"1591398","KEY"
"1591403","KEY"
"1589217","KEY"
"1589723","GKM"
"1589441","KEY"
"1591426","KEY"
"1589361","KEY"
"1592231","KEY"
"1589540","KEY"
"1589454","KEY"
"1589461","KEY"
"1589489","KEY"
"1589297","KEY"
"1589383","GKM"
"1589731","KEY"
"1588731","KEY"
"1591360","KEY"
"1417566","KEY"
"6231700","KEY"
"1589820","KEY"
"6247375","AUSL"
"6232396","KEY"
"6245350","KEY"
"1589708","KEY"
"1589816","KEY"
"1589817","KEY"
"1592257","KEY"
"6232345","KEY"
"1589154","KEY"
"1589228","GKM"
"1588833","KEY"
"6211680","KEY"
"6239180","KEY"
"1588562","KEY"
"1588827","KEY"
"1588828","KEY"
"1588836","KEY"
"1591402","KEY"
"1588939","KEY"
"1588938","KEY"
"1589126","KEY"
"1588868","KEY"
"6188367","KEY"
"6226926","KEY"
"6239382","KEY"
"1589283","KEY"
"1589226","GKM"
"1590927","KEY"
"1590916","KEY"
"1591020","KEY"
"1591399","KEY"
"1590857","KEY"
"1591427","KEY"
"1591120","KEY"
"1591142","KEY"
"1592314","KEY"
"1592204","KEY"
"1591238","KEY"
"6198575","KEY"
"1592326","KEY"
"1591211","KEY"
"1591157","KEY"
"1592427","KEY"
"1592345","KEY"
"6230172","KEY"
"1592337","KEY"
"1592424","GKM"
"6242768","SPEZ"
"1592565","KEY"
"1592564","KEY"
"1592980","SPEZ"
"1592902","KEY"
"1592889","KEY"
"1593249","KEY"
"1593189","KEY"
"6231804","KEY"
"1593346",""
"1593103","KEY"
"1593076","KEY"
"1593078","KEY"
"1593110","KEY"
"1593421","KEY"
"1593491","KEY"
"1593151","KEY"
"1593538","KEY"
"1593650","KEY"
"1593694","KEY"
"6241277","KEY"
"6241283","KEY"
"1593564","KEY"
"1593689","KEY"
"1593550","KEY"
"1593793","KEY"
"1593615","KEY"
"1593616","KEY"
"1593651","KEY"
"1593653","KEY"
"1593854","KEY"
"1593882","KEY"
"1593748","KEY"
"1593736","KEY"
"1595207","KEY"
"1595208","KEY"
"1595308","KEY"
"1595186","KEY"
"1453882","KEY"
"1595413","KEY"
"1595414","KEY"
"1594486","KEY"
"1595557","KEY"
"1400387","KEY"
"1594581","KEY"
"1593999","KEY"
"1594319","KEY"
"1594625","KEY"
"1594577","KEY"
"1596221","KEY"
"6242931","KEY"
"1594418","KEY"
"1594528","KEY"
"1594221","KEY"
"1595598","KEY"
"1595136","KEY"
"1594018","KEY"
"1594283","KEY"
"1594718","KEY"
"6231964","KEY"
"1594118","KEY"
"1594588","KEY"
"1594550","KEY"
"6232955","KEY"
"1594857","KEY"
"1594630","KEY"
"1595593","KEY"
"1595455","KEY"
"1595544","KEY"
"1594916","KEY"
"1595852","KEY"
"1594938","KEY"
"1594412","KEY"
"6238002","KEY"
"6257206","KEY"
"1595763","KEY"
"1595834","KEY"
"1595835","KEY"
"6238243","KEY"
"1595843","KEY"
"1594617","KEY"
"1596203","KEY"
"1594272","KEY"
"1594171","KEY"
"6230580","GKM"
"6248849","KEY"
"1593995","KEY"
"1594052","KEY"
"6233776","GROS"
"1595374","KEY"
"6238001","KEY"
"1595408","KEY"
"1593981","KEY"
"6244751","KEY"
"1490578","KEY"
"6186430","KEY"
"1594189","KEY"
"6245249","KEY"
"1594260","KEY"
"1594124","KEY"
"1594053","KEY"
"1594530","KEY"
"1594770","KEY"
"1594794","KEY"
"1595251","KEY"
"1595172","KEY"
"1595226","KEY"
"1595583","KEY"
"1595505","KEY"
"1595482","KEY"
"1595627","KEY"
"6235759","KEY"
"1595360","GROS"
"1595369","KEY"
"1595790","KEY"
"1595417","KEY"
"1595495","KEY"
"1595539","KEY"
"1595922","KEY"
"1595950","KEY"
"1596049","KEY"
"1596115","KEY"
"1596134","KEY"
"1596616","KEY"
"1596251","KEY"
"1596485","KEY"
"1596630","KEY"
"1596913","KEY"
"1596239","KEY"
"1596812","KEY"
"1596541","KEY"
"1596865","KEY"
"6234101","KEY"
"1596863","KEY"
"6229491","KEY"
"1596727","KEY"
"1596274","KEY"
"1596119","KEY"
"1596321","SPEZ"
"1405520","KEY"
"1596120","KEY"
"6230532","KEY"
"6234102","KEY"
"1596470","KEY"
"1596532","KEY"
"6257475","KEY"
"1596695","KEY"
"1433364","KEY"
"1461757","KEY"
"1596802","KEY"
"6239396","KEY"
"6239397","KEY"
"1596778","KEY"
"6240076","KEY"
"1596765","KEY"
"6239204","KEY"
"1598737","KEY"
"6260092","KEY"
"1597252","KEY"
"1598047","KEY"
"1598838","KEY"
"1597566","KEY"
"1597241","KEY"
"1597219","KEY"
"1597313","KEY"
"1597815","SPEZ"
"1597911","KEY"
"1598317","KEY"
"1598684","KEY"
"6226728","KEY"
"6238004","KEY"
"1598032","KEY"
"1596988","KEY"
"6255051","KEY"
"6259755","KEY"
"1597448","KEY"
"6235440","KEY"
"1597333","KEY"
"6238361","KEY"
"6238364","KEY"
"6249402","SPEZ"
"1597160","KEY"
"1598002","KEY"
"1598439","KEY"
"1598499","SPEZ"
"1598448","KEY"
"1598760","KEY"
"1598404","KEY"
"1597222","SPEZ"
"1597544","KEY"
"1597577","KEY"
"6249377","KEY"
"1597789","KEY"
"1404023","KEY"
"1597642","KEY"
"1597752","KEY"
"6249378","KEY"
"1598269","KEY"
"1598214","KEY"
"1598282","KEY"
"1598244","KEY"
"1598388","KEY"
"1599113","KEY"
"1599951","KEY"
"136919","KEY"
"1600063","KEY"
"1599788","KEY"
"1600116","KEY"
"1600293","KEY"
"1599863","KEY"
"1600604","KEY"
"1599132","KEY"
"1599051","KEY"
"1599217","KEY"
"1598987","KEY"
"1599199","KEY"
"1598912","KEY"
"1599759","KEY"
"1600147","KEY"
"1599740","KEY"
"1600052","KEY"
"6232519","KEY"
"1600939","KEY"
"1424474","KEY"
"1599560","KEY"
"6247792","KEY"
"6250946","KEY"
"1599739","KEY"
"1599829","KEY"
"1600259","KEY"
"1600736","KEY"
"1600287","KEY"
"1600752",""
"1600210","KEY"
"1600393","KEY"
"6262659","KEY"
"1598945","KEY"
"1600022","KEY"
"1600068","KEY"
"6231365","KEY"
"6231366","KEY"
"1599644","KEY"
"1600425","KEY"
"1600787","KEY"
"1600795","KEY"
"1600610","KEY"
"6239229","KEY"
"6243658","GKM"
"1599352",""
"6243076","KEY"
"1600908","KEY"
"1600315","KEY"
"1599102","KEY"
"1598968","KEY"
"1599177","KEY"
"1599299","KEY"
"1599611","KEY"
"1599614","KEY"
"6244185","KEY"
"6240384","KEY"
"6244184","KEY"
"6244186","KEY"
"6244188","KEY"
"1599366","KEY"
"6230550","KEY"
"6251903","KEY"
"1599462","KEY"
"1599490","KEY"
"6249133","KEY"
"1599435","KEY"
"1599643","GKM"
"1408967","KEY"
"1599916","KEY"
"1600008","KEY"
"1600017","KEY"
"1600254","KEY"
"1600666","KEY"
"1600346","KEY"
"1600240","KEY"
"1600150","KEY"
"1600812","KEY"
"6226736","KEY"
"6267151","KEY"
"1600906","KEY"
"6267138","KEY"
"1600948","KEY"
"1600808","KEY"
"1264062","KEY"
"6267164","KEY"
"6264742","KEY"
"6264744","KEY"
"6264749","KEY"
"6264750","KEY"
"6264752","KEY"
"6264758","KEY"
"6264772","KEY"
"6264775","KEY"
"6264776","KEY"
"6264777","KEY"
"6264781","KEY"
"6266598","KEY"
"6266599","KEY"
"6266600","KEY"
"6266601","KEY"
"6266602","KEY"
"6266605","KEY"
"6266880","KEY"
"6266881","KEY"
"6267128","KEY"
"6267129","KEY"
"6267130","KEY"
"6267131","KEY"
"6267132","KEY"
"6267135","KEY"
"6267145","KEY"
"6267146","KEY"
"6267147","KEY"
"6267150","KEY"
"6267156","KEY"
"6267161","KEY"
"6267162","KEY"
"6267163","KEY"
"6267165","KEY"
"6267166","KEY"
"6267170","KEY"
"6267171","KEY"
"6267172","KEY"
"6267182","KEY"
"6267183","KEY"
"6267190","KEY"
"6267191","KEY"
"6267316","KEY"
"1600865","GROS"
"1406217","KEY"
"1600977","KEY"
"1601058","KEY"
"1600985","KEY"
"1601057","KEY"
"1600995","KEY"
"1600994","KEY"
"1601138","KEY"
"1601000","KEY"
"1601088","KEY"
"1601349","KEY"
"1601180",""
"1601196","KEY"
"1601343","KEY"
"1601828","KEY"
"1601837","KEY"
"1601722","KEY"
"1601404","KEY"
"1602451","KEY"
"1605444","KEY"
"1605615","KEY"
"1605637","KEY"
"1606093","KEY"
"1607991","SPEZ"
"1601499","KEY"
"1593460","KEY"
"1606072","KEY"
"1607640","KEY"
"1601569","KEY"
"1601605","KEY"
"1607411","KEY"
"1607532","KEY"
"1602195","KEY"
"1601864","KEY"
"1607703","KEY"
"1602196","KEY"
"1602019","KEY"
"1602050","KEY"
"1601959","KEY"
"1607875","KEY"
"1606873","KEY"
"1607099","KEY"
"1607561","KEY"
"1601390","KEY"
"1601904","KEY"
"1606562","KEY"
"1607966","KEY"
"1601960","KEY"
"1607907","KEY"
"6243666","GKM"
"1605487","KEY"
"1607643","KEY"
"1603257","KEY"
"1607879","KEY"
"1602978","KEY"
"1601660","KEY"
"6265113","KEY"
"1607838","KEY"
"1607854","KEY"
"1607924","KEY"
"1603363","KEY"
"1601372","KEY"
"6255096","KEY"
"1601695","KEY"
"1606939","KEY"
"1602605","KEY"
"1601344","KEY"
"6234442","KEY"
"1602490","KEY"
"1606767","KEY"
"1607028","KEY"
"1607186","KEY"
"1607197","KEY"
"1603489","KEY"
"1603744","KEY"
"1604366","KEY"
"1607704","GKM"
"6230113","KEY"
"1607855","KEY"
"1603560","KEY"
"1603789","KEY"
"1341822","SPEZ"
"1602433","KEY"
"1601926","KEY"
"6238391","KEY"
"1602801","KEY"
"1603151","KEY"
"1603855","KEY"
"1601598","KEY"
"1601617","KEY"
"1601648","KEY"
"1601536","KEY"
"1601608","KEY"
"1602142","KEY"
"1602001","KEY"
"1602408","KEY"
"1602484","KEY"
"1607405","KEY"
"1602375","KEY"
"1602487","KEY"
"1602357",""
"1607647","KEY"
"1607649","KEY"
"1607856","GKM"
"1607637","KEY"
"1607702","KEY"
"1607666","KEY"
"1607864","KEY"
"1607769","KEY"
"1607823","KEY"
"1607951","KEY"
"1608326","KEY"
"1609024","KEY"
"1608120","KEY"
"1608153","KEY"
"1607994","KEY"
"1607932","KEY"
"1607993","SPEZ"
"1608646","KEY"
"1608383","KEY"
"1608760","KEY"
"1608178","KEY"
"1608723","SPEZ"
"1608158","KEY"
"1609144","KEY"
"1608844","KEY"
"1608847","KEY"
"1608848","KEY"
"1608477","KEY"
"1608626","KEY"
"6256408","KEY"
"6260381","KEY"
"6265123","GKM"
"1608671","KEY"
"1608431","KEY"
"1608678","KEY"
"6230184","KEY"
"1608126","KEY"
"1608306","KEY"
"1608081","KEY"
"1608082","KEY"
"1608083","KEY"
"1608087","KEY"
"1608088","KEY"
"1608089","KEY"
"1608090","KEY"
"1608092","KEY"
"1608093","KEY"
"1608094","KEY"
"1608505","KEY"
"1609020","KEY"
"6233478",""
"1608531","KEY"
"1608978","SPEZ"
"1608186","KEY"
"1608187","KEY"
"1608149","KEY"
"1608434","GROS"
"6225789","KEY"
"1608840","KEY"
"1608724","SPEZ"
"1608562","KEY"
"1609167","KEY"
"1609050","GKM"
"1609103","KEY"
"43882","KEY"
"1609083","KEY"
"1609084","KEY"
"1609085","KEY"
"1609087","KEY"
"1609088","KEY"
"1609140","KEY"
"1609268","KEY"
"1609415","KEY"
"1609386","KEY"
"1610430","KEY"
"1610968","KEY"
"1609748","KEY"
"1612318","SPEZ"
"1612450","KEY"
"1612585","KEY"
"1611601","KEY"
"1610521","KEY"
"1609506","GKM"
"1609520","KEY"
"1609514","KEY"
"1609779","KEY"
"1609932","KEY"
"1609469","KEY"
"1609442","KEY"
"1609433","KEY"
"1609450","KEY"
"1609523","KEY"
"1609750","KEY"
"1610124","KEY"
"1610119","KEY"
"1610079","KEY"
"1610080","KEY"
"1609543","KEY"
"1609597","KEY"
"1610030","GKM"
"1610957","KEY"
"1610684","KEY"
"1612083","KEY"
"1611847","KEY"
"1610922","KEY"
"1610925","KEY"
"1611241","KEY"
"1610764","SPEZ"
"1610263","KEY"
"1612099","KEY"
"1612101","KEY"
"1612140","KEY"
"6227340","KEY"
"1611234","KEY"
"1611252","KEY"
"1610229","SPEZ"
"1610661","KEY"
"1610746","KEY"
"1612619","KEY"
"1609504","KEY"
"1610898","KEY"
"1611330","KEY"
"1611438","KEY"
"1612403","KEY"
"1612543","KEY"
"1612682","KEY"
"1612418","KEY"
"1612436","KEY"
"1609676","KEY"
"1609805","SPEZ"
"6248142","GKM"
"6263341","KEY"
"6263449","KEY"
"6263451","KEY"
"6263470","KEY"
"6263478","KEY"
"6263590","KEY"
"6263591","KEY"
"1610528","KEY"
"1611626","KEY"
"1609860","SPEZ"
"1611714","KEY"
"1611166","KEY"
"1611300","KEY"
"1611595","KEY"
"1610523","KEY"
"1610387","KEY"
"1610415","SPEZ"
"1611849","KEY"
"1611407","KEY"
"1612339","KEY"
"1612503","KEY"
"1609645","KEY"
"1609685","KEY"
"1609695","KEY"
"1609612","KEY"
"6254649","KEY"
"6263592","KEY"
"1610082","KEY"
"1610155","KEY"
"1609913","KEY"
"1609949","KEY"
"6248683","KEY"
"1610309","SPEZ"
"1610341","KEY"
"1610342","KEY"
"1610358","KEY"
"1610376","KEY"
"1610251","KEY"
"1610392","KEY"
"1610464","KEY"
"6247419","KEY"
"1610638","KEY"
"1610785","KEY"
"1611108","KEY"
"1611023","KEY"
"1610972","KEY"
"1611099","KEY"
"1610840","KEY"
"1611446","KEY"
"1611436","KEY"
"1611615",""
"1611660","KEY"
"1611817","KEY"
"1612109","KEY"
"1612033","KEY"
"1611978","KEY"
"1612117","KEY"
"1611921","KEY"
"1612459","KEY"
"1612618","KEY"
"1612688","KEY"
"1612715","KEY"
"1612726","KEY"
"1613065","KEY"
"1612796","KEY"
"1612781","KEY"
"1612904","KEY"
"1613233","KEY"
"1612893","SPEZ"
"1276261","KEY"
"1385214","KEY"
"1392744","KEY"
"1613482","KEY"
"1613221","KEY"
"1330672","KEY"
"1345812","KEY"
"1613516","KEY"
"1613570","KEY"
"1613614","KEY"
"1613859","KEY"
"221328","KEY"
"234578","GKM"
"328996","KEY"
"416402","GKM"
"566447","KEY"
"1375326","KEY"
"1613498","KEY"
"1613522","KEY"
"1177182","SPEZ"
"1181361","KEY"
"1183961","KEY"
"1186011","SPEZ"
"119312","KEY"
"1373025","KEY"
"406378","KEY"
"1394015","KEY"
"1169814","KEY"
"679424","KEY"
"733887","KEY"
"1381656","KEY"
"1387932","KEY"
"1390020","KEY"
"1394439","KEY"
"1395335","KEY"
"1613641","KEY"
"1613738","KEY"
"1230023","KEY"
"1234488","KEY"
"1240979","KEY"
"1243115","KEY"
"1383949","KEY"
"1384249","KEY"
"1386317","SPEZ"
"1613062","KEY"
"1282391","KEY"
"1291427","KEY"
"1415361","KEY"
"1391916","KEY"
"1613774","KEY"
"1305736","KEY"
"1318209","KEY"
"1329803","KEY"
"408426","KEY"
"1244692","KEY"
"1245198","KEY"
"1249804","SPEZ"
"1260123","KEY"
"1265269","SPEZ"
"1266649","KEY"
"1271531","KEY"
"547187","KEY"
"578723","KEY"
"587472","KEY"
"6251692","KEY"
"6238254","KEY"
"1236298","KEY"
"1346513","KEY"
"1346930","KEY"
"1348704","KEY"
"1322283","KEY"
"1360980","KEY"
"1280373","KEY"
"1283531","KEY"
"137363","KEY"
"158162","KEY"
"1613830","KEY"
"1174183","KEY"
"1175524","KEY"
"1236148","KEY"
"1236602","KEY"
"108572","KEY"
"1113509","KEY"
"1126449","KEY"
"1134832","SPEZ"
"203854","KEY"
"314098","KEY"
"394230","KEY"
"442430","KEY"
"1612933","KEY"
"1612943","KEY"
"1612926","KEY"
"1612958","KEY"
"1612908","KEY"
"1613074","KEY"
"1613059","KEY"
"1613249","KEY"
"1613254","KEY"
"1613264","KEY"
"1613266","KEY"
"1613540","KEY"
"1613837","KEY"
"1613742","KEY"
"1613735","KEY"
"1614339","KEY"
"1614171","KEY"
"1614607","KEY"
"1614669","KEY"
"1614559","KEY"
"1614828","KEY"
"1614130","KEY"
"1614489",""
"1614686","KEY"
"1615437","KEY"
"1114220","KEY"
"1403618","GKM"
"1410660","GKM"
"1614817","KEY"
"1614821","KEY"
"1614370","KEY"
"1614402","KEY"
"1614508","KEY"
"1614353","KEY"
"1614073","KEY"
"1614038","KEY"
"1613937","KEY"
"1614083","KEY"
"1613953","KEY"
"1613955","KEY"
"1614973","KEY"
"1615789","KEY"
"1615082","KEY"
"1615186","KEY"
"1615786","KEY"
"6230593","KEY"
"1101869","KEY"
"1415811","KEY"
"1615110","KEY"
"1615880","KEY"
"1615882","KEY"
"1615977","KEY"
"1615839","KEY"
"1615779","KEY"
"1419583","GROS"
"1615944","KEY"
"1616062","KEY"
"1616072","KEY"
"1616118","KEY"
"1614136","GKM"
"1614895","KEY"
"1615726","KEY"
"548032","GKM"
"1614773","KEY"
"1614358","KEY"
"1419762","KEY"
"1419764","KEY"
"1615822","KEY"
"1615834","KEY"
"1615835","KEY"
"1615862","KEY"
"1614761","KEY"
"1614769","KEY"
"1614329","KEY"
"1614314","SPEZ"
"1613978","KEY"
"1613979","KEY"
"1614040","KEY"
"1614724","KEY"
"1613939","KEY"
"1614221","KEY"
"1614122","KEY"
"1614003","KEY"
"1614434","KEY"
"1614545","KEY"
"1614670","KEY"
"1614857","SPEZ"
"1614813","KEY"
"1614781","KEY"
"1614912","KEY"
"678165","KEY"
"1615323","KEY"
"1615004","KEY"
"1615245","KEY"
"1615238","KEY"
"1615853","KEY"
"1615830","KEY"
"1615538","KEY"
"1394850","GKM"
"1616011","KEY"
"1615998","KEY"
"1616336","KEY"
"1616234","KEY"
"1616257","KEY"
"1616939","SPEZ"
"1616104","KEY"
"1616832","KEY"
"1616065","KEY"
"1618143","KEY"
"1616179","KEY"
"1616840","KEY"
"1616925","SPEZ"
"1616926","SPEZ"
"1616960","KEY"
"1616603","KEY"
"1616931","SPEZ"
"1616928","SPEZ"
"1616836","KEY"
"1617521","KEY"
"1617773","KEY"
"1616327","KEY"
"1616649","KEY"
"1616683","KEY"
"1617280","KEY"
"1616996","KEY"
"1617195","KEY"
"1617279","KEY"
"1616378","KEY"
"1616780","KEY"
"1617603","KEY"
"1617605","KEY"
"1617609","KEY"
"1616244","KEY"
"1616263","KEY"
"1618136","KEY"
"1617610","KEY"
"1617638","KEY"
"1617381","KEY"
"1617430","KEY"
"1617499","SPEZ"
"1617516","KEY"
"1616932","SPEZ"
"1617565","KEY"
"1617631","KEY"
"1617651","KEY"
"1617652","KEY"
"1617062","KEY"
"1617913","KEY"
"1618137","KEY"
"1618145","KEY"
"1617339","KEY"
"1617370","KEY"
"1617810","KEY"
